jid,family,embedding_source,embedding_row_index,pca1,pca2,pca_fit_subset,preprocessing,source_npz_path,source_npz_key
JVASP-43002,oxide,last_alignn_pool,1002,7.280344637350611,1.5096544638705467,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-43005,oxide,last_alignn_pool,1003,4.144399057721535,5.546128842933543,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-10731,oxide,last_alignn_pool,1004,-0.1676986167733856,6.15857633268457,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-11055,oxide,last_alignn_pool,1005,6.9171609423230365,3.2468778674642036,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-12601,oxide,last_alignn_pool,1006,-0.627008452428451,5.711645297951737,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-10059,oxide,last_alignn_pool,1007,7.419639461055418,-0.26177202414070494,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-12905,oxide,last_alignn_pool,1008,3.4528610589673363,1.9412763524734,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-17885,oxide,last_alignn_pool,1009,5.248849235778113,4.239329174965436,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-30122,oxide,last_alignn_pool,1010,3.298622954977911,5.695717827041072,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-10049,oxide,last_alignn_pool,1011,3.9948935554092406,1.3732119731112975,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-9925,oxide,last_alignn_pool,1012,2.735947305144748,4.2920436556530035,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-10597,oxide,last_alignn_pool,1013,2.9628935034763315,5.965102004794911,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-32634,oxide,last_alignn_pool,1014,1.6917965936232926,6.678505507663266,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-11401,oxide,last_alignn_pool,1015,12.035597456329924,-0.8181973070614208,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-11400,oxide,last_alignn_pool,1016,10.928812227368732,0.9158773046336763,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-10200,oxide,last_alignn_pool,1017,10.546050929563744,1.4588962206835026,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-9295,oxide,last_alignn_pool,1018,3.701022946278053,5.656528793772979,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-46076,oxide,last_alignn_pool,1019,13.770512006557233,-0.7404752348536987,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-12499,oxide,last_alignn_pool,1020,1.6738421988218313,4.4736707141559595,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-17465,oxide,last_alignn_pool,1021,2.249721721315332,0.0028563688629585577,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-51691,oxide,last_alignn_pool,1022,8.663664758495084,1.246693384933935,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-43380,oxide,last_alignn_pool,1023,8.858397528443502,0.45971768913432015,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-17719,oxide,last_alignn_pool,1024,-0.26394985550967914,6.228243745362107,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-17454,oxide,last_alignn_pool,1025,7.6277363341539655,4.153034401813308,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-20996,oxide,last_alignn_pool,1026,6.5890346388234216,4.995403447537727,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-57295,oxide,last_alignn_pool,1027,5.276355185258102,0.2318583439398077,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-57300,oxide,last_alignn_pool,1028,3.212178604499354,1.858220241793231,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-20150,oxide,last_alignn_pool,1029,14.763461133696964,1.160832159780092,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-23432,oxide,last_alignn_pool,1030,7.181197403528926,2.9338553778014105,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-57317,oxide,last_alignn_pool,1031,9.62699219153145,3.5247145785904084,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-29254,oxide,last_alignn_pool,1032,1.9234771840023495,5.1057326357700985,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-25791,oxide,last_alignn_pool,1033,-1.5652989612116974,1.1825612366841862,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-13169,oxide,last_alignn_pool,1034,1.3904138599911329,2.319345331582999,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-57334,oxide,last_alignn_pool,1035,6.6973772692169184,4.011495371870014,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-13172,oxide,last_alignn_pool,1036,9.344741863380309,1.5451262133894463,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-42411,oxide,last_alignn_pool,1037,8.466580724450072,2.0607664227503926,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-90536,oxide,last_alignn_pool,1038,9.80962343777247,0.3288532953412811,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-97858,oxide,last_alignn_pool,1039,0.5884623350495113,6.5897336167099105,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-5863,oxide,last_alignn_pool,1040,-0.19825973062525537,2.2729366822013404,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-57352,oxide,last_alignn_pool,1041,8.607810223107638,3.3823479452631693,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-25655,oxide,last_alignn_pool,1042,1.2864564468037887,3.554642132834871,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-52464,oxide,last_alignn_pool,1043,12.967157757876972,0.3310796427334504,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-25656,oxide,last_alignn_pool,1044,2.2800180775777874,6.14805259048664,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-57364,oxide,last_alignn_pool,1045,8.612578741749731,3.3555632864722003,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-37313,oxide,last_alignn_pool,1046,5.316996627234133,2.294666338065675,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-22143,oxide,last_alignn_pool,1047,7.172973202026886,2.927376663620591,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-25569,oxide,last_alignn_pool,1048,5.871104039266914,3.1614393041315725,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-16604,oxide,last_alignn_pool,1049,-6.644918113560386,6.260212138182868,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-109011,oxide,last_alignn_pool,1050,0.8228092370720705,4.314154690449437,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-101368,oxide,last_alignn_pool,1051,8.907003899770157,2.078740719808789,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-25574,oxide,last_alignn_pool,1052,6.316006932055609,2.7237219369331847,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-106228,oxide,last_alignn_pool,1053,1.0321274553266029,-0.7910889382889775,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-22884,oxide,last_alignn_pool,1054,11.350765628574461,1.7154473447079246,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-17462,oxide,last_alignn_pool,1055,2.4509758640195782,-1.5954498166610296,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-89976,oxide,last_alignn_pool,1056,8.027597642769187,2.3387376515039784,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-48313,oxide,last_alignn_pool,1057,6.216247165043306,3.9276986678659953,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-85278,oxide,last_alignn_pool,1058,0.3287205488746518,-2.387238570069188,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-107741,oxide,last_alignn_pool,1059,10.397655640967203,-2.664886805661271,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-98300,oxide,last_alignn_pool,1060,-2.9915151200539905,5.821281219804119,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-110230,oxide,last_alignn_pool,1061,-2.3408877498637697,-0.023160881781450766,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-11488,oxide,last_alignn_pool,1062,2.2191773683050493,4.935606044743598,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-9338,oxide,last_alignn_pool,1063,5.413540402697054,3.491181724921591,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-108687,oxide,last_alignn_pool,1064,7.4097731426248075,4.0290429360224875,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-57723,oxide,last_alignn_pool,1065,11.50333314701956,-1.965241344397328,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-44550,oxide,last_alignn_pool,1066,13.29651383064039,-0.8002162467919277,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-24329,oxide,last_alignn_pool,1067,9.434270706881401,2.8639788194583535,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-51695,oxide,last_alignn_pool,1068,2.0896772951001763,0.5852296020042823,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-108178,oxide,last_alignn_pool,1069,7.910911561701624,2.9715024727219777,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-26772,oxide,last_alignn_pool,1070,2.3926088846842593,0.3590155084464883,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-110322,oxide,last_alignn_pool,1071,5.484552944750611,4.601922868026542,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-26756,oxide,last_alignn_pool,1072,-2.1567280232750057,8.988183988575312,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-44380,oxide,last_alignn_pool,1073,5.608354140533411,5.344742206300751,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-57874,oxide,last_alignn_pool,1074,10.162798186298517,1.117431985462094,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-12114,oxide,last_alignn_pool,1075,4.22325958027371,4.337987315695964,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-59884,oxide,last_alignn_pool,1076,10.193237269411924,-1.8052370223382326,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-30312,oxide,last_alignn_pool,1077,11.152694402364666,-1.3588805951280645,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-57704,oxide,last_alignn_pool,1078,12.049647573453456,0.21698804708151032,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-31172,oxide,last_alignn_pool,1079,1.569197892519969,4.735147405154257,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-27242,oxide,last_alignn_pool,1080,11.48800027877627,0.03171671003831313,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-109165,oxide,last_alignn_pool,1081,2.7353687163977365,4.583348881877957,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-25868,oxide,last_alignn_pool,1082,7.0067589998140605,4.3264577576941665,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-109105,oxide,last_alignn_pool,1083,2.881614122391218,3.7138379542487407,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-51065,oxide,last_alignn_pool,1084,2.7570604562187646,-5.737348480390457,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-109213,oxide,last_alignn_pool,1085,-0.1129884458229332,4.8226298239188115,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-11699,oxide,last_alignn_pool,1086,11.071516746999768,2.7946509841165974,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-53343,oxide,last_alignn_pool,1087,12.47787199659081,0.4016796320853571,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-51708,oxide,last_alignn_pool,1088,2.5202428633589244,3.412743707404449,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-59885,oxide,last_alignn_pool,1089,8.140715729138062,-0.4909590198883926,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-57189,oxide,last_alignn_pool,1090,8.227774626488532,3.9870508810103886,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-44552,oxide,last_alignn_pool,1091,2.3120332493902582,6.761133290904752,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-44131,oxide,last_alignn_pool,1092,5.485674833962126,4.868117605649914,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-108153,oxide,last_alignn_pool,1093,8.102029466279028,1.5665075555760684,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-24306,oxide,last_alignn_pool,1094,10.741612324828957,-0.5738327267621367,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-108758,oxide,last_alignn_pool,1095,10.533800896429888,1.3279663989845767,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-9574,oxide,last_alignn_pool,1096,1.366729278364935,5.161707703881508,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-9144,oxide,last_alignn_pool,1097,2.0876114638131207,6.4001752341711065,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-34773,oxide,last_alignn_pool,1098,-2.246179656279675,7.912729044219265,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-109907,oxide,last_alignn_pool,1099,-2.2783693751462235,3.9032864211460305,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-48071,oxide,last_alignn_pool,1100,7.207559238470743,1.4144388152605187,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-44135,oxide,last_alignn_pool,1101,3.1656298015125164,6.61676874577703,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-42275,oxide,last_alignn_pool,1102,3.083415839716196,6.267951124781037,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-51698,oxide,last_alignn_pool,1103,10.648667059516294,1.3709734867303647,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-109216,oxide,last_alignn_pool,1104,-1.6695380072981216,8.388455331957644,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-27181,oxide,last_alignn_pool,1105,2.0854682126327426,-0.4936203752480921,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-108806,oxide,last_alignn_pool,1106,6.81808896596373,4.232506454132099,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-22950,oxide,last_alignn_pool,1107,14.366445424937716,1.6627146150535126,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-59744,oxide,last_alignn_pool,1108,-8.903797735874074,6.166814184948297,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-22909,oxide,last_alignn_pool,1109,7.752873621829864,3.4293946742533996,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-9686,oxide,last_alignn_pool,1110,10.18593790391597,2.0839186250662682,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-58584,oxide,last_alignn_pool,1111,2.996294141623235,5.854104758761213,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-110009,oxide,last_alignn_pool,1112,4.701362023960211,4.02316403415882,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-29423,oxide,last_alignn_pool,1113,3.1312624087912266,5.15105844956324,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-43384,oxide,last_alignn_pool,1114,11.073380405030738,-2.6730279977427904,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-109205,oxide,last_alignn_pool,1115,6.738311147047515,2.5702953900353065,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-108607,oxide,last_alignn_pool,1116,10.029849927033013,-1.4723074713190831,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-44138,oxide,last_alignn_pool,1117,1.6410586731291008,6.010727248380435,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-109157,oxide,last_alignn_pool,1118,2.1190922618163692,5.312314001584726,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-109903,oxide,last_alignn_pool,1119,8.560133017390815,2.633035244558929,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-109545,oxide,last_alignn_pool,1120,-0.2345082630053271,7.887604390836542,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-27040,oxide,last_alignn_pool,1121,0.8559844041174821,4.554691929585902,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-108829,oxide,last_alignn_pool,1122,7.808256333682141,1.812488291686209,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-17470,oxide,last_alignn_pool,1123,9.216409401943034,1.7805958058068319,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-109161,oxide,last_alignn_pool,1124,0.8881161521124219,5.272440582893659,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-10868,oxide,last_alignn_pool,1125,7.416326950473648,3.2010073469768323,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-109324,oxide,last_alignn_pool,1126,7.914318238657169,4.055941478721846,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-36978,oxide,last_alignn_pool,1127,1.904202729615753,6.885205507013623,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-19358,oxide,last_alignn_pool,1128,2.0218318183817616,4.856595989342289,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-26766,oxide,last_alignn_pool,1129,8.444355644855536,3.9234516077648642,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-20339,oxide,last_alignn_pool,1130,14.215169964193114,0.572976072576384,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-44144,oxide,last_alignn_pool,1131,3.067763033396853,5.669421251698952,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-21547,oxide,last_alignn_pool,1132,7.373264689669498,3.8404416182347334,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-24933,oxide,last_alignn_pool,1133,0.1641514515576705,5.905473755369282,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-46443,oxide,last_alignn_pool,1134,5.310959803124861,3.1907760533956235,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-12053,oxide,last_alignn_pool,1135,0.6807074394288106,6.246054581855095,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-25591,oxide,last_alignn_pool,1136,5.327225675408327,1.4168486365052089,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-30278,oxide,last_alignn_pool,1137,-0.4815423033562893,6.5155614620481686,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-26325,oxide,last_alignn_pool,1138,-0.6950124433108126,6.711216136645241,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-26740,oxide,last_alignn_pool,1139,3.2908461793141845,3.502606594240246,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-44533,oxide,last_alignn_pool,1140,6.752187434720415,3.0250739956020425,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
